trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,avg_ride_distance,avg_ride_fare,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,ride_frequency,days_since_signup,ride_cancelled_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T00779,R0193,Zone_1,0.48820988855015224,0.6495179212015448,0.6132974749836408,2023-07-12,0,1.0277610031753674,0.3407645586935168,0,Wednesday,7,True,False,False,False,0.00024883276684513366,0.00031258790773885876,0,Kavya Singh,33.0,0,Chennai,2022-01-03,389,68,4.41,High,1628,0.17480719794344474,Zone_1,4921,2.43,30.9,Residential
T00780,R0047,Zone_4,1.2011669578597917,0.7027990940594617,0.7717989575003937,2024-06-30,0,2.2808762829147664,1.695551023407162,0,Sunday,6,False,False,True,False,0.0006122155748520855,0.00039337357670764207,0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69,3,4.86,Low,1716,0.043478260869565216,Zone_4,4038,2.46,48.2,Business
T00781,R0105,Zone_8,0.37573501774878026,0.6375560401579118,0.017915386680841153,2024-03-09,0,-0.5656442437454805,0.17612037027345592,0,Saturday,3,True,False,False,False,0.00019150612525422033,9.131185871988354e-06,0,Diya Das,31.0,0,Jaipur,2020-09-28,346,9,3.69,High,2090,0.02601156069364162,Zone_8,4516,1.93,31.0,Business
T00782,R0032,Zone_2,0.06715601245149469,0.6128132943247457,0.5054047462456684,2024-05-01,1,0.5868734455474743,-0.22137774176926303,0,Wednesday,5,True,False,False,False,3.422834477650086e-05,0.0002575967106247036,0,Kavya Reddy,18.0,0,Mumbai,2023-09-20,213,24,4.0,Medium,1003,0.11267605633802817,Zone_2,6371,0.91,58.4,Residential
T00783,R0076,Zone_8,0.5204929041525221,0.5899326234955312,0.31113212748884206,2023-09-03,0,-0.0013132187943468137,0.39015781521953535,0,Sunday,9,False,False,False,True,0.0002652869032377789,0.00015857906599839046,0,Reyansh Reddy,40.0,1,Bengaluru,2022-01-02,137,13,3.34,Low,1629,0.0948905109489051,Zone_8,4516,1.93,31.0,Business
T00784,R0173,Zone_1,0.47730523910104117,0.7544781541366943,0.26984452349331445,2023-07-28,0,-0.10026994515571763,0.3243001398515106,0,Friday,7,False,True,False,False,0.00024327484153977634,0.000137535435011883,0,Saanvi Ghosh,26.0,2,Mumbai,2020-01-15,389,55,4.28,High,2347,0.14138817480719795,Zone_1,4921,2.43,30.9,Residential
T00785,R0290,Zone_9,-0.7844821267022555,0.40767253862993685,-0.12249267903336557,2023-12-02,1,-0.7485374790740854,-0.9975574871781223,0,Saturday,12,False,False,False,True,-0.0003998379850674085,-6.243255812098143e-05,0,Saanvi Kumar,34.0,2,Chennai,2020-05-06,169,4,4.28,Medium,2235,0.023668639053254437,Zone_9,11037,1.83,56.1,Mixed
T00786,R0035,Zone_1,0.44095327501311876,0.6321595573916827,0.4037886254507315,2023-12-14,0,0.2513798503070108,0.2702027636563476,0,Thursday,12,False,True,False,False,0.0002247468272238118,0.00020580460012779384,0,Reyansh Das,39.0,1,Kolkata,2022-03-20,392,41,3.49,High,1552,0.10459183673469388,Zone_1,4921,2.43,30.9,Residential
T00787,R0183,Zone_7,0.7194270065501831,0.7602896562461917,0.41248208867084757,2024-01-25,0,0.2775074553539543,0.7170941322250849,0,Thursday,1,False,False,False,True,0.00036668043147308006,0.0002102355192002281,0,Arjun Patel,43.0,2,Jaipur,2022-08-27,406,66,3.79,High,1392,0.1625615763546798,Zone_7,11070,0.64,45.2,Industrial
T00788,R0139,Zone_1,-0.017416776024621026,0.6008591959267887,0.47044450610000377,2023-05-24,1,0.4636824188527067,-0.3178121949867274,0,Wednesday,5,True,False,False,False,-8.877052000316527e-06,0.00023977803572885003,0,Diya Gupta,44.0,2,Kolkata,2023-10-09,155,7,4.39,Low,984,0.04516129032258064,Zone_1,4921,2.43,30.9,Residential
T00789,R0045,Zone_8,0.9443408196244746,0.8112439047604388,0.6365366574327369,2024-02-26,0,1.1364366937329442,1.138112842613527,0,Monday,2,True,False,False,False,0.0004813154024589575,0.0003244325471114867,0,Saanvi Iyer,34.0,2,Ahmedabad,2023-07-12,100,16,4.88,Low,1073,0.16,Zone_8,4516,1.93,31.0,Business
T00790,R0062,Zone_10,0.11665098017687871,0.5759164326074341,0.4256757725132995,2024-01-24,1,0.31802417622385243,-0.1625762459049555,0,Wednesday,1,False,True,False,False,5.9455137704831146e-05,0.00021696012870198753,0,Kavya Sharma,38.0,1,Jaipur,2019-05-13,57,3,3.58,Low,2594,0.05263157894736842,Zone_10,2440,1.54,35.4,Industrial
T00791,R0164,Zone_2,0.8149275915974615,0.6984407520576638,0.7717989575003937,2024-01-06,0,1.9790835115754333,0.888794500148863,0,Saturday,1,False,False,True,False,0.00041535555127291616,0.00039337357670764207,0,Aadhya Ghosh,37.0,2,Ahmedabad,2022-07-06,249,23,4.02,Medium,1444,0.09236947791164658,Zone_2,6371,0.91,58.4,Residential
T00792,R0105,Zone_2,1.5685496765144413,0.9552188260742265,0.7717989575003937,2023-07-05,0,1.9333917578218411,2.662247615416378,0,Wednesday,7,True,False,False,False,0.0007994646669288692,0.00039337357670764207,0,Diya Das,31.0,0,Jaipur,2020-09-28,346,9,3.69,High,2090,0.02601156069364162,Zone_2,6371,0.91,58.4,Residential
T00793,R0161,Zone_7,0.14755691079164243,0.594553511832815,0.1224716008303644,2023-12-13,0,-0.3976450054967758,-0.12494328855179886,0,Wednesday,12,False,False,False,True,7.520739591826832e-05,6.242181489824893e-05,0,Aarav Nair,32.0,2,Surat,2019-03-27,332,50,4.91,High,2641,0.15060240963855423,Zone_7,11070,0.64,45.2,Industrial
T00794,R0209,Zone_7,-1.7198292329811093,0.29980013915130793,-0.6538355224337417,2023-01-20,1,-1.1646858551116357,-1.4914900524383057,0,Friday,1,False,False,True,False,-0.0008765694357701883,-0.00033324950175012315,0,Vivaan Sharma,31.0,2,Surat,2020-06-11,109,20,3.77,Low,2199,0.1834862385321101,Zone_7,11070,0.64,45.2,Industrial
T00795,R0296,Zone_4,-0.09992317397957214,0.5402738721605339,-0.014153976347689438,2023-01-14,1,-0.6113359974990725,-0.4071904687004748,0,Saturday,1,True,False,False,False,-5.0929242599170306e-05,-7.214055223083302e-06,0,Reyansh Patel,37.0,2,Hyderabad,2021-02-20,390,58,3.97,High,1945,0.14871794871794872,Zone_4,4038,2.46,48.2,Business
T00796,R0172,Zone_1,-2.548591591031243,0.16198839475556978,-1.741247693944082,2024-01-12,1,-1.465216423308605,-1.745512514572114,0,Friday,1,False,False,False,True,-0.0012989763460913573,-0.0008874860825403068,0,Reyansh Reddy,31.0,2,Pune,2019-12-24,168,14,3.72,Medium,2369,0.08333333333333333,Zone_1,4921,2.43,30.9,Residential
T00797,R0258,Zone_7,0.7140288591866727,0.6526991173156568,0.6542904176950676,2023-10-18,0,1.22315004961338,0.7076858928867958,0,Wednesday,10,True,False,False,False,0.0003639290821542674,0.000333481354584642,0,Vivaan Nair,32.0,0,Jaipur,2020-01-29,313,39,3.76,Medium,2333,0.12460063897763578,Zone_7,11070,0.64,45.2,Industrial
T00798,R0259,Zone_1,1.1283809177245647,0.8216210711429242,0.7717989575003937,2024-04-08,0,2.9071814821559934,1.528554775152529,0,Monday,4,False,True,False,False,0.0005751176950685855,0.00039337357670764207,0,Aadhya Das,32.0,1,Jaipur,2019-06-25,150,27,3.52,Low,2551,0.18,Zone_1,4921,2.43,30.9,Residential
T00799,R0154,Zone_3,0.7698371111784832,0.6027334159315515,0.6792966202962327,2023-12-15,0,1.351011227934896,0.8064724059388325,0,Friday,12,False,False,False,True,0.0003923736550349048,0.00034622661584925217,0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466,79,4.68,High,2643,0.16952789699570817,Zone_3,12971,2.11,38.0,Business
T00800,R0175,Zone_7,0.5036625067506898,0.7616181715678142,0.5673920473169549,2024-01-11,0,0.8280804660533158,0.36428515703923975,0,Thursday,1,False,False,False,True,0.00025670871903704884,0.0002891906459311697,0,Diya Patel,35.0,1,Chennai,2022-08-18,98,8,3.48,Low,1401,0.08163265306122448,Zone_7,11070,0.64,45.2,Industrial
T00801,R0059,Zone_10,-0.48499646254856704,0.3890375269343194,0.21868388361004415,2024-04-09,1,-0.21273224514038772,-0.7694076832246092,0,Tuesday,4,True,False,False,False,-0.00024719493504004437,0.00011145967564222434,0,Aarav Sharma,43.0,1,Delhi,2021-08-02,357,11,3.27,High,1782,0.03081232492997199,Zone_10,2440,1.54,35.4,Industrial
T00802,R0292,Zone_9,1.2621727597315793,0.9953411545459504,0.50252597094081,2024-01-11,0,0.5763971594658498,1.841378733150645,0,Thursday,1,False,False,False,True,0.0006433092557245562,0.0002561294449239602,0,Diya Patel,37.0,0,Jaipur,2020-06-28,141,19,4.39,Low,2182,0.1347517730496454,Zone_9,11037,1.83,56.1,Mixed
T00803,R0282,Zone_2,0.8072858322257866,0.6537892652091284,0.22449506317311563,2024-01-15,0,-0.2004888746594528,0.8746821411414291,0,Monday,1,False,False,False,True,0.0004114606688204825,0.00011442154086295393,0,Reyansh Kumar,22.0,2,Bengaluru,2022-05-02,319,3,4.47,Medium,1509,0.009404388714733543,Zone_2,6371,0.91,58.4,Residential
T00804,R0260,Zone_4,0.47574146055022504,0.6387718934932254,0.5545237012603041,2024-07-16,0,0.7754465950167192,0.32194808001693836,0,Tuesday,7,False,False,True,False,0.00024247780863925842,0.000282631855892102,0,Reyansh Das,55.0,2,Mumbai,2019-07-17,63,3,4.24,Low,2529,0.047619047619047616,Zone_4,4038,2.46,48.2,Business
T00805,R0207,Zone_9,0.4119274813019622,0.7305245417612366,0.6111624974005538,2023-08-14,0,1.0180420389791613,0.22786568663404627,0,Monday,8,False,False,False,True,0.00020995284470028656,0.0003114997438331059,0,Ishaan Iyer,31.0,1,Mumbai,2023-12-06,47,3,3.93,Low,926,0.06382978723404255,Zone_9,11037,1.83,56.1,Mixed
T00806,R0194,Zone_7,0.33531379793314925,0.6454704299758878,0.5407252211438164,2023-03-03,0,0.7205407583238668,0.11967093424372065,0,Friday,3,False,False,True,False,0.00017090407641852663,0.000275598991408673,0,Arjun Iyer,30.0,2,Jaipur,2023-02-10,10,2,4.06,Low,1225,0.2,Zone_7,11070,0.64,45.2,Industrial
T00807,R0155,Zone_7,0.6021332170338609,0.5928721799961808,0.3028094871541402,2023-08-25,0,-0.021887130014886853,0.5195211061210117,0,Friday,8,False,False,True,False,0.00030689766413550504,0.0001543371494159736,0,Meera Reddy,23.0,1,Hyderabad,2019-02-10,353,8,3.14,High,2686,0.0226628895184136,Zone_7,11070,0.64,45.2,Industrial
T00808,R0154,Zone_7,-0.44322887444707537,0.4671875439039517,0.019808426823234176,2024-01-19,1,-0.5628673968322786,-0.7341267857060247,0,Friday,1,False,False,False,True,-0.00022590666383642987,1.0096038136204982e-05,0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466,79,4.68,High,2643,0.16952789699570817,Zone_7,11070,0.64,45.2,Industrial
T00809,R0011,Zone_4,1.2378476439338564,0.773561082595692,0.3979523402102524,2023-06-22,0,0.2340876672566182,1.7825772372863373,0,Thursday,6,False,True,False,False,0.0006309111335034946,0.00020282993894508276,0,Vivaan Nair,26.0,1,Chennai,2020-04-14,208,34,4.0,Medium,2257,0.16346153846153846,Zone_4,4038,2.46,48.2,Business
T00810,R0026,Zone_8,0.36906736422414294,0.6627425320268506,0.012372910329531767,2023-06-25,0,-0.5737223438566127,0.1667121309351665,0,Sunday,6,True,False,False,False,0.00018810772896235624,6.306274377946874e-06,0,Aarav Kumar,26.0,0,Surat,2020-04-17,44,5,3.17,Low,2254,0.11363636363636363,Zone_8,4516,1.93,31.0,Business
T00811,R0191,Zone_8,0.7058979744303151,0.7407489151793825,0.5216635026374896,2024-06-15,0,0.6472067557524938,0.6935735338793619,0,Saturday,6,False,False,False,True,0.00035978490032126154,0.00026588353855121796,0,Meera Gupta,33.0,2,Surat,2020-08-14,87,6,4.56,Low,2135,0.06896551724137931,Zone_8,4516,1.93,31.0,Business
T00812,R0262,Zone_7,-0.21287535089304194,0.43652477515280713,-0.12107393036323805,2023-04-17,1,-0.7468966149890117,-0.5224414005945176,0,Monday,4,False,False,True,False,-0.00010849915947657591,-6.170944462958107e-05,0,Meera Singh,30.0,1,Ahmedabad,2019-04-21,6,0,3.35,Low,2616,0.0,Zone_7,11070,0.64,45.2,Industrial
T00813,R0002,Zone_10,0.5446674196283731,0.6952717176075187,0.40400037083126533,2024-02-19,0,0.25201095187819283,0.42779077257269177,0,Monday,2,False,True,False,False,0.00027760826688500155,0.00020591252335946245,0,Ishaan Nair,39.0,0,Mumbai,2019-11-23,70,5,4.12,Low,2400,0.07142857142857142,Zone_10,2440,1.54,35.4,Industrial
T00814,R0040,Zone_2,-0.9260233817835745,0.39959331512147855,-0.10504650313140723,2023-06-28,1,-0.7280897881677817,-1.0916398805610144,0,Wednesday,6,False,False,False,True,-0.00047197929754514496,-5.354052147370399e-05,0,Aarav Gupta,34.0,2,Surat,2023-05-05,485,36,4.41,High,1141,0.07422680412371134,Zone_2,6371,0.91,58.4,Residential
T00815,R0246,Zone_7,-1.345259556260846,0.3135536460875989,-1.1535428753435777,2024-04-06,1,-1.3516181404958068,-1.3268458640182446,0,Saturday,4,True,False,False,False,-0.0006856572661879949,-0.0005879423421730774,0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240,34,4.79,Medium,1906,0.14166666666666666,Zone_7,11070,0.64,45.2,Industrial
T00816,R0199,Zone_1,0.20766469674172164,0.6160164220091093,0.5572057920754501,2023-01-18,1,0.7863015420410534,-0.049677373845485165,0,Wednesday,1,True,False,False,False,0.00010584337244736067,0.0002839988746561927,0,Aarav Das,29.0,1,Ahmedabad,2021-08-03,344,27,3.91,High,1781,0.07848837209302326,Zone_1,4921,2.43,30.9,Residential
T00817,R0246,Zone_5,-1.9246773547632616,0.24461787810262725,-0.976374144194253,2024-06-13,1,-1.2987318288307375,-1.566755967144619,0,Thursday,6,False,False,False,True,-0.0009809772450373403,-0.0004976422753283654,0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240,34,4.79,Medium,1906,0.14166666666666666,Zone_5,2590,1.31,43.9,Business
T00819,R0276,Zone_1,-2.8679723697987187,0.10688849394153885,-3.356754112395311,2024-08-18,1,-1.5793195873783488,-1.8137222497747107,0,Sunday,8,False,True,False,False,-0.0014617596176344132,-0.0017108838493350208,0,Aadhya Ghosh,26.0,2,Chennai,2022-11-07,196,1,3.63,Medium,1320,0.00510204081632653,Zone_1,4921,2.43,30.9,Residential
T00820,R0170,Zone_9,0.5235343957329194,0.7740671801083582,0.6603623517257132,2023-03-01,0,1.2535691453443627,0.3948619348886798,0,Wednesday,3,True,False,False,False,0.0002668371028200405,0.0003365761221843594,0,Saanvi Kumar,29.0,2,Bengaluru,2020-05-20,28,3,3.68,Low,2221,0.10714285714285714,Zone_9,11037,1.83,56.1,Mixed
T00822,R0137,Zone_3,0.6237070521332105,0.8007380554101986,0.5849431361569957,2023-10-09,0,0.9021717905101075,0.5548020036395962,0,Monday,10,False,False,True,False,0.00031789350261631524,0.00029813615502395294,0,Arjun Gupta,27.0,1,Bengaluru,2021-08-10,166,32,3.14,Medium,1774,0.1927710843373494,Zone_3,12971,2.11,38.0,Business
T00823,R0051,Zone_2,-0.07122492824207612,0.5949325473484588,0.44801576902925133,2023-03-21,1,0.3890862131389694,-0.3766136908510349,0,Tuesday,3,False,False,False,True,-3.630220603571667e-05,0.0002283464673951332,0,Aarav Nair,21.0,1,Kolkata,2020-04-05,213,14,4.02,Medium,2266,0.06572769953051644,Zone_2,6371,0.91,58.4,Residential
T00824,R0103,Zone_3,-0.3601584651697219,0.493319058627649,0.1324943946270346,2023-10-13,1,-0.37984794118943727,-0.6612129308342833,0,Friday,10,False,False,True,False,-0.00018356700569302847,6.753027249084332e-05,0,Ishaan Gupta,37.0,2,Surat,2022-11-24,175,14,3.07,Medium,1303,0.08,Zone_3,12971,2.11,38.0,Business
T00825,R0173,Zone_9,0.7554043173882408,0.7111196158984977,0.6548733139077542,2024-04-20,0,1.2260531168408184,0.7805997477585369,0,Saturday,4,True,False,False,False,0.0003850174910235682,0.00033377844745553217,0,Saanvi Ghosh,26.0,2,Mumbai,2020-01-15,389,55,4.28,High,2347,0.14138817480719795,Zone_9,11037,1.83,56.1,Mixed
T00826,R0274,Zone_6,-0.721325316937456,0.46303008986665933,-0.4061403085710964,2024-01-02,1,-1.0117068342570679,-0.9528683503212486,0,Tuesday,1,True,False,False,False,-0.0003676479698967666,-0.00020700321537772497,0,Reyansh Nair,27.0,0,Surat,2019-03-18,31,5,3.04,Low,2650,0.16129032258064516,Zone_6,14627,0.54,37.6,Mixed
T00827,R0123,Zone_8,0.1244325654252276,0.5665801191168576,0.5094001048632165,2023-03-29,1,0.6015150019989016,-0.1531680065666663,0,Wednesday,3,True,False,False,False,6.342128716882141e-05,0.000259633080970039,0,Meera Ghosh,32.0,1,Bengaluru,2023-06-24,156,26,3.31,Low,1091,0.16666666666666666,Zone_8,4516,1.93,31.0,Business
T00828,R0217,Zone_1,0.7672224530170018,0.8006972366480172,0.6452778218861147,2024-01-04,0,1.1787204990021525,0.801768286269688,0,Thursday,1,False,False,False,True,0.0003910410056151895,0.00032888777873910026,0,Kavya Iyer,39.0,2,Jaipur,2023-03-03,104,5,3.52,Low,1204,0.04807692307692308,Zone_1,4921,2.43,30.9,Residential
T00829,R0219,Zone_8,-0.06903815525929236,0.5174799130066863,-0.1979999038395589,2024-03-19,0,-0.8305806833277729,-0.37426163101646265,0,Tuesday,3,False,True,False,False,-3.5187642843676023e-05,-0.00010091738218122269,0,Vivaan Sharma,25.0,0,Pune,2021-04-13,498,83,4.15,High,1893,0.16666666666666666,Zone_8,4516,1.93,31.0,Business
T00830,R0211,Zone_4,0.3147210313093459,0.5056918855753351,-0.1251206760278813,2024-03-29,0,-0.7515667666157599,0.09144621622885281,0,Friday,3,False,False,True,False,0.00016040827283860648,-6.37720061304186e-05,0,Arjun Reddy,36.0,0,Mumbai,2021-04-04,435,17,3.63,High,1902,0.03908045977011494,Zone_4,4038,2.46,48.2,Business
T00831,R0095,Zone_2,-0.0646733895616545,0.4966636789434087,0.1408154629661622,2023-12-06,1,-0.36482772379530065,-0.36955751134731796,0,Wednesday,12,False,False,True,False,-3.296299162163838e-05,7.177138785227432e-05,0,Kavya Iyer,29.0,0,Chennai,2020-10-07,481,77,4.26,High,2081,0.1600831600831601,Zone_2,6371,0.91,58.4,Residential
T00832,R0263,Zone_5,-1.0250870648091341,0.38296776714334885,-0.958767412641684,2024-06-23,1,-1.2927994740616247,-1.1527934362598942,0,Sunday,6,True,False,False,False,-0.0005224704713604149,-0.0004886684060355168,0,Ishaan Das,31.0,2,Chennai,2020-12-30,297,21,3.84,Medium,1997,0.0707070707070707,Zone_5,2590,1.31,43.9,Business
T00833,R0100,Zone_8,1.064232090447556,0.9003257547211255,0.7083342428303552,2023-11-23,0,1.5084079597877396,1.3874311850781906,0,Thursday,11,False,False,True,False,0.0005424220644482956,0.00036102662733453374,0,Ishaan Gupta,28.0,1,Delhi,2021-05-24,383,60,3.79,High,1852,0.1566579634464752,Zone_8,4516,1.93,31.0,Business
T00834,R0196,Zone_6,1.1718289452407298,0.9697562428463621,0.7717989575003937,2023-11-17,0,2.9046570758712646,1.6273412882045655,0,Friday,11,True,False,False,False,0.0005972624593479764,0.00039337357670764207,0,Vivaan Das,18.0,1,Hyderabad,2019-06-24,51,9,4.93,Low,2552,0.17647058823529413,Zone_6,14627,0.54,37.6,Mixed
T00835,R0175,Zone_10,-0.0778029022543977,0.5517751898375561,0.05827030033963286,2023-10-25,1,-0.5044273913408059,-0.38366987035475186,0,Wednesday,10,False,False,True,False,-3.965489411539129e-05,2.969943952070992e-05,0,Diya Patel,35.0,1,Chennai,2022-08-18,98,8,3.48,Low,1401,0.08163265306122448,Zone_10,2440,1.54,35.4,Industrial
T00836,R0074,Zone_3,-0.023780762040841303,0.6226352551039295,0.3351430461588236,2023-11-20,1,0.05990363361032764,-0.32486837449044437,0,Monday,11,False,False,False,True,-1.2120673823058767e-05,0.00017081704697187748,0,Vivaan Ghosh,23.0,1,Kolkata,2023-09-11,199,22,4.89,Medium,1012,0.11055276381909548,Zone_3,12971,2.11,38.0,Business
T00837,R0249,Zone_5,0.06715601245149469,0.4764018444272894,0.4900913808568424,2024-01-27,1,0.5318413885403857,-0.22137774176926303,0,Saturday,1,True,False,False,False,3.422834477650086e-05,0.000249791733362305,0,Diya Nair,20.0,1,Mumbai,2023-03-24,396,48,4.49,High,1183,0.12121212121212122,Zone_5,2590,1.31,43.9,Business
T00838,R0064,Zone_5,0.663229933625515,0.6444171503489861,0.11423472398689208,2023-05-21,0,-0.4120341213197302,0.6206596790076205,0,Sunday,5,False,False,False,True,0.0003380376827856855,5.822361059474622e-05,0,Ishaan Nair,21.0,0,Bengaluru,2023-09-30,214,2,4.21,Medium,993,0.009345794392523364,Zone_5,2590,1.31,43.9,Business
T00839,R0017,Zone_1,-0.9039927895707158,0.44879716193285196,-0.5237138359340489,2024-03-16,1,-1.0912256322260263,-1.0775275215535804,0,Saturday,3,False,False,True,False,-0.00046075065727355547,-0.00026692856061878126,0,Meera Das,49.0,0,Mumbai,2023-03-18,288,21,3.83,Medium,1189,0.07291666666666667,Zone_1,4921,2.43,30.9,Residential
T00840,R0165,Zone_7,0.1551927046775059,0.6024125118292275,-0.022131358465117074,2023-11-18,0,-0.6223171648376431,-0.11553504921350943,0,Saturday,11,True,False,False,False,7.909923785805601e-05,-1.1279999217694736e-05,0,Meera Reddy,37.0,0,Kolkata,2021-12-09,34,5,3.27,Low,1653,0.14705882352941177,Zone_7,11070,0.64,45.2,Industrial
T00841,R0057,Zone_8,0.45844016053176245,0.7247101401063812,0.4893774222693872,2024-05-28,0,0.5293169822556566,0.2960754218366432,0,Tuesday,5,False,False,True,False,0.0002336596129111939,0.00024942784009652764,0,Aadhya Reddy,39.0,1,Bengaluru,2023-06-04,407,11,3.66,High,1111,0.02702702702702703,Zone_8,4516,1.93,31.0,Business
T00842,R0286,Zone_10,0.7341804014870634,0.7488412240833427,0.7234938563069234,2023-08-18,0,1.5946164344112304,0.7429667904053805,0,Friday,8,True,False,False,False,0.00037420000075793244,0.00036875323970791203,0,Ishaan Nair,26.0,1,Pune,2023-02-15,29,0,4.48,Low,1220,0.0,Zone_10,2440,1.54,35.4,Industrial
T00843,R0024,Zone_10,-0.19625223075417694,0.4550270103966792,-0.35639150261234315,2023-08-07,1,-0.973588299357662,-0.5059769817525114,0,Monday,8,False,False,True,False,-0.00010002662117949895,-0.00018164704516429315,0,Meera Kumar,41.0,2,Chennai,2019-07-10,140,16,3.49,Low,2536,0.11428571428571428,Zone_10,2440,1.54,35.4,Industrial
T00844,R0195,Zone_9,0.5670100125672246,0.692932755955086,0.3813181039346564,2023-09-04,0,0.18587150721829732,0.46307167009127637,0,Monday,9,False,False,True,False,0.0002889959289333459,0.00019435173493101754,0,Aadhya Reddy,33.0,1,Kolkata,2021-05-27,72,10,4.97,Low,1849,0.1388888888888889,Zone_9,11037,1.83,56.1,Mixed
T00845,R0121,Zone_2,0.5235343957329194,0.7282040895597849,0.4406654695557551,2023-09-18,0,0.36535679406251825,0.3948619348886798,0,Monday,9,False,True,False,False,0.0002668371028200405,0.00022460013738825438,0,Diya Iyer,29.0,1,Pune,2023-07-13,378,10,4.17,High,1072,0.026455026455026454,Zone_2,6371,0.91,58.4,Residential
T00846,R0069,Zone_8,0.9618516111192584,0.6845918286144014,0.5852953237016654,2024-01-31,0,0.9036864342809445,1.173393740132111,0,Wednesday,1,True,False,False,False,0.0004902403726397851,0.00029831565937903434,0,Diya Singh,22.0,1,Ahmedabad,2023-02-01,16,1,4.56,Low,1234,0.0625,Zone_8,4516,1.93,31.0,Business
T00847,R0287,Zone_8,-0.326544098726332,0.5290220722849308,0.13502482882996547,2024-06-29,1,-0.37530400987692536,-0.6306361529848434,0,Saturday,6,False,False,False,True,-0.0001664343010837574,6.881999430681217e-05,0,Saanvi Singh,18.0,2,Delhi,2021-12-17,320,34,3.33,Medium,1645,0.10625,Zone_8,4516,1.93,31.0,Business
T00848,R0234,Zone_10,-0.31633912634670425,0.4310725012561691,-0.13362992656362543,2023-12-05,1,-0.7612857308119662,-0.6212279136465542,0,Tuesday,12,False,False,False,True,-0.0001612329899830297,-6.810903494578259e-05,0,Saanvi Nair,32.0,2,Pune,2022-12-01,183,31,3.98,Medium,1296,0.16939890710382513,Zone_10,2440,1.54,35.4,Industrial
T00849,R0218,Zone_3,1.0707617614503164,0.8400604278098104,0.7140307272786895,2023-06-25,0,1.5404679196037963,1.4015435440856245,0,Sunday,6,False,True,False,False,0.000545750133257042,0.00036393003429087135,0,Arjun Reddy,34.0,2,Delhi,2019-01-11,160,16,3.87,Low,2716,0.1,Zone_3,12971,2.11,38.0,Business
T00850,R0078,Zone_3,-3.07526569773527,0.04662351861158276,-4.746727718832702,2023-07-17,1,-1.6097386831093314,-1.8513552071278676,0,Monday,7,False,False,True,False,-0.0015674137093451936,-0.0024193311512908777,0,Saanvi Sharma,30.0,2,Jaipur,2023-01-02,97,9,3.62,Low,1264,0.09278350515463918,Zone_3,12971,2.11,38.0,Business
T00851,R0151,Zone_9,1.2880425082168223,0.8088217441035611,0.7717989575003937,2023-05-03,0,2.913871158810525,1.9048843486840965,0,Wednesday,5,False,False,True,False,0.0006564946525060256,0.00039337357670764207,0,Meera Reddy,34.0,1,Hyderabad,2023-02-25,394,56,5.0,High,1210,0.14213197969543148,Zone_9,11037,1.83,56.1,Mixed
T00852,R0237,Zone_10,1.677659759714239,0.8684121034289797,0.7717989575003937,2023-02-28,0,2.4650317213857362,2.9938880520910724,0,Tuesday,2,False,True,False,False,0.0008550763301295816,0.00039337357670764207,0,Aadhya Nair,40.0,1,Chennai,2022-12-13,36,3,3.71,Low,1284,0.08333333333333333,Zone_10,2440,1.54,35.4,Industrial
T00853,R0014,Zone_9,0.6208469829536266,0.6734143360149069,0.5377236672040514,2024-05-09,0,0.7088022690998775,0.5500978839704517,0,Thursday,5,False,False,True,False,0.00031643577112825007,0.00027406914740267654,0,Aarav Das,26.0,0,Ahmedabad,2021-06-08,325,53,3.0,High,1837,0.16307692307692306,Zone_9,11037,1.83,56.1,Mixed
T00854,R0198,Zone_1,0.845141380215488,0.6788338351590968,0.39248184691746685,2023-05-08,0,0.21805768734858988,0.9452439361785983,0,Monday,5,True,False,False,False,0.00043075503578771053,0.00020004171606394846,0,Vivaan Kumar,31.0,2,Mumbai,2021-12-10,202,23,3.85,Medium,1652,0.11386138613861387,Zone_1,4921,2.43,30.9,Residential
T00855,R0121,Zone_2,-2.630633506178768,0.15674435928383423,-3.4064671607519625,2023-03-18,1,-1.5809604514634226,-1.7643289932486925,0,Saturday,3,False,False,True,False,-0.0013407917972368846,-0.001736221794470929,0,Diya Iyer,29.0,1,Pune,2023-07-13,378,10,4.17,High,1072,0.026455026455026454,Zone_2,6371,0.91,58.4,Residential
T00856,R0047,Zone_10,-0.5570788942243131,0.4045051530270539,-0.15055644772913374,2023-09-16,1,-0.7802187779474324,-0.8282091790889167,0,Saturday,9,True,False,False,False,-0.0002839341968523512,-7.67362118904861e-05,0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69,3,4.86,Low,1716,0.043478260869565216,Zone_10,2440,1.54,35.4,Industrial
